id,smarts,ni_ids
535,[#6:1]1:[#6:2]:[#6:3]:[#6:4]:[#7+:5]:[#6:6]:1.[#7:7]-[#8:8]>>[#6:1]1=[#6:6]-[#7+0:5]-[#6:4]=[#6:3]-[#6:2]-1.[#7:7]=[#8:8],['rule0521']
536,[#6:1]=[#6:2]-[#6:3]-[#6:4]=[#6:5]-[#6:6].[#8:7]=[#8:8]>>[#6:6]=[#6:5]-[#6:4]=[#6:3]-[#6:2](-[#8:7])-[#6:1]-[#8:8],['rule0983']
537,([#7:1].[#6:2]-[#6:3])>>([#6:2].[#6:3]-[#7:1]),['rule0155']
538,[#6:1]1:[#7:2]:[#6:3]:[#6:4]:[#7:5]:[#6:6]-1.[#8:7].[#8:8]=[#16:9]>>[#16:9].[#6:1]1:[#6:6]-[#7:5]-[#6:4]:[#6:3]-[#7:2]-1.[#8:7]=[#8:8],['rule0629']
539,[#16:1].[#6:2]-[#16:3]>>[#16:3].[#6:2]-[#16+:1],['rule0199']
540,[#6:1]1=[#6:2]-[#7:3]-[#6:4]=[#6:5]-[#6:6]-1.[#8:7]=[#16:8]>>[#16:8].[#6:1]1:[#6:6]:[#6:5]:[#6:4]:[#7+:3]:[#6:2]:1.[#8:7],['rule0477']
541,[#8:1]-[#6:2](-[#8:3])-[#6:4]-[#6:5]-[#8:6]>>([#8:1].[#6:5]=[#8:6]).[#6:4]-[#6:2]=[#8:3],['rule0354']
542,([#8:1].[#6:2]=[#6:3]-[#6:4]=[#6:5]-[#6:6]=[#6:7]-[#6:8]-[#8:9])>>[#6:8]=[#6:7]-[#6:6]=[#6:5]-[#6:4]=[#6:3]-[#6:2]-[#8:1].[#8:9],['rule0479']
543,[#7:1]-[#15:2].[#8:3]>>[#7:1].[#8:3]-[#15:2],"['rule0057', 'rule0223', 'rule0377', 'rule0485', 'rule1136']"
544,[#6:1]1:[#6:2]:[#6:3]:[#6:4]:[#7+:5]:[#6:6]:1.[#8:7]-[#6:8]-[#6:9]-[#6:10]-[#8:11]>>[#6:9]-[#6:10]=[#8:11].[#6:1]1=[#6:6]-[#7+0:5]-[#6:4]=[#6:3]-[#6:2]-1.[#6:8]=[#8:7],['rule0081']
545,([#16:1].[#16:2]).[#8:3]=[#8:4]>>[#16:1]-[#16:2].[#8:3]-[#8:4],['rule0435']
546,([#8:1].[#8:2]-[#6:3]1-[#6:4]-[#6:5]-[#6:6]-[#6:7]-1)>>([#8:2].[#6:5]=[#6:6].[#6:4]=[#6:3]-[#6:7]-[#8:1]),['rule1142']
547,[#6:1]=[#8:2].[#8:3]>>[#6:1].[#8:2]=[#8:3],['rule0173']
548,[#16:1].[#6:2]=[#6:3]>>[#6:2]-[#6:3]-[#16:1],['rule0372']
549,[#6:1]#[#7:2].[#8:3]>>[#7:2]-[#6:1]=[#8:3],['rule0240']
550,[#6:1]-[#8:2]-[#6:3].[#6:4]1:[#6:5]:[#6:6]:[#6:7]:[#7+:8]:[#6:9]:1.[#8:10]>>[#6:1]-[#6:3].[#6:4]1=[#6:9]-[#7+0:8]-[#6:7]=[#6:6]-[#6:5]-1.[#8:10]=[#8:2],['rule0082']
551,[#16:1].[#6:2]-[#8:3]-[#6:4]-[#7:5]>>[#6:2]-[#16+:1].[#6:4]=[#8:3].[#7:5],['rule0904']
552,[#6:1]1:[#7:2]:[#6:3]:[#6:4]:[#7:5]-1.[#8:6]=[#8:7]>>[#6:4]=[#8:6].[#7:5]:[#6:1]-[#7:2]-[#6:3]=[#8:7],['rule0463']
553,[#6:1]#[#6:2].[#8:3]>>[#6:1]-[#6:2]=[#8:3],['rule0797']
554,[#6:1]1:[#6:2]-[#7:3]-[#6:4]:[#6:5]-[#6:6]-1.[#6:7]=[#6:8]-[#6:9]=[#8:10]>>[#6:7]-[#6:8]=[#6:9]-[#8:10].[#6:1]1:[#6:6]:[#6:5]:[#6:4]:[#7:3]:[#6:2]-1,['rule0946']
555,[#6:1]-[#7:2].[#6:3]1:[#6:4]:[#6:5]:[#6:6]:[#7+:7]:[#6:8]:1.[#8:9]>>[#6:3]1=[#6:8]-[#7+0:7]-[#6:6]=[#6:5]-[#6:4]-1.[#6:1]=[#8:9].[#7:2],"['rule0157', 'rule0167']"
556,[#6:1]-[#6:2]-[#7:3]>>[#6:2]-[#6:1]-[#7:3],['rule0172']
557,[#6:1]-[#8:2]-[#6:3].[#6:4]1:[#6:5]:[#6:6]:[#6:7]:[#7+:8]:[#6:9]:1.[#8:10]>>([#6:1]=[#8:2].[#6:3]-[#8:10]).[#6:4]1=[#6:9]-[#7+0:8]-[#6:7]=[#6:6]-[#6:5]-1,['rule1081']
558,[#6:1]-[#8:2].[#6:3]1=[#6:4]-[#7:5]-[#6:6]=[#6:7]-[#6:8]-1.[#8:9]=[#8:10]>>[#6:3]1:[#6:8]:[#6:7]:[#6:6]:[#7+:5]:[#6:4]:1.[#6:1]=[#8:10].[#8:2].[#8:9],['rule0491']
559,[#6:1]1=[#6:2]-[#7:3]-[#6:4]=[#6:5]-[#6:6]-1.[#6:7]=[#8:8]>>[#6:7]-[#8:8].[#6:1]1:[#6:6]:[#6:5]:[#6:4]:[#7+:3]:[#6:2]:1,['rule0003']
560,[#6:1]-[#53:2].[#8:3].[#8:4]>>[#53:2].[#6:1].[#8:3]-[#8:4],['rule0823']
561,[#6:1]1:[#6:2]:[#6:3]:[#7:4]:[#6:5]:1.[#7:6]>>[#7:4]=[#6:3]-[#6:2]-[#6:1]-[#6:5]=[#7:6],['rule0947']
562,[#8:1]-[#6:2]1:[#6:3]:[#6:4]:[#6:5]:[#6:6](-[#16:7]):[#6:8]:1-[#8:9]>>[#16:7].[#8:1]=[#6:2]1-[#6:3]=[#6:4]-[#6:5]=[#6:6]-[#6:8]-1=[#8:9],['rule0844']
563,[#6:1]-[#16+:2].[#8:3]>>[#16+0:2].[#6:1]-[#8:3],"['rule0011', 'rule0406', 'rule0758']"
564,([#6:1]-[#8:2].[#6:3]=[#8:4]).[#7:5].[#8:6]-[#15:7]>>[#6:1]-[#7:5]-[#6:3]-[#8:4].[#8:6].[#8:2]-[#15:7],['rule0502']
565,[#6:1]=[#6:2].[#8:3]=[#8:4].[#8:5]=[#8:6]>>[#6:1]=[#8:3].[#8:4].[#8:5]=[#6:2]=[#8:6],['rule0839']
566,[#16:1].[#6:2]-[#8:3]-[#15:4]-[#8:5].[#8:6]>>[#6:2]-[#16+:1].[#8:5].[#8:3]-[#15:4]-[#8:6],['rule1219']
567,[#16:1].[#6:2]-[#6:3].[#6:4]=[#8:5]>>[#6:2]-[#16:1].[#6:3]-[#6:4]-[#8:5],"['rule0115', 'rule1117']"
568,[#16:1].[#6:2]1:[#6:3]:[#8:4]:[#6:5]:[#6:6]:[#6:7]:1>>[#8:4]-[#6:3]:[#6:2]-[#6:7]=[#6:6]-[#6:5]-[#16:1],['rule0613']
569,[#6:1]1=[#6:2]-[#7:3]-[#6:4]=[#6:5]-[#6:6]-1.[#6:7]1=[#6:8]-[#7:9]-[#6:10]=[#6:11]-[#6:12]-1.[#8:13]=[#6:14]-[#16:15]>>[#16:15].[#6:14]-[#8:13].[#6:11]1:[#6:12]:[#6:7]:[#6:8]:[#7+:9]:[#6:10]:1.[#6:1]1:[#6:6]:[#6:5]:[#6:4]:[#7+:3]:[#6:2]:1,['rule0180']
570,[#16:1].[#6:2]=[#8:3]>>[#8:3]-[#6:2]-[#16:1],['rule0436']
571,([#6:1].[#6:2]=[#8:3])>>[#6:1]-[#8:3]-[#6:2],['rule0191']
572,[#6:1]-[#6:2]=[#6:3]-[#6:4]=[#8:5].[#7:6]>>[#6:1]=[#6:2]-[#6:3]=[#6:4]-[#7:6].[#8:5],['rule0738']
573,[#16:1].[#6:2]-[#7:3]>>[#6:2]-[#16+:1].[#7:3],"['rule0033', 'rule0205']"
574,[#6:1]-[#6:2]-[#16:3].[#6:4]-[#8:5].[#6:6]1=[#6:7]-[#7:8]-[#6:9]=[#6:10]-[#6:11]-1>>[#16:3].[#6:2]-[#6:1]-[#6:4].[#6:10]1:[#6:11]:[#6:6]:[#6:7]:[#7+:8]:[#6:9]:1.[#8:5],['rule0695']
575,[#6:1]-[#6:2]=[#6:3].[#6:4]-[#8:5]>>[#6:1]=[#6:2]-[#6:3]-[#6:4].[#8:5],"['rule0238', 'rule0450']"
576,[#6:1]-[#7:2].[#6:3]-[#8:4].[#8:5]=[#8:6]>>[#6:3]-[#7:2].[#6:1]=[#8:4].[#8:5]-[#8:6],['rule0886']
577,([#8:1].[#8:2]-[#6:3]-[#8:4]).[#8:5]-[#15:6]>>([#8:2].[#6:3]=[#8:4].[#8:1]-[#15:6]).[#8:5],['rule0762']
578,([#6:1]=[#6:2]-[#6:3]-[#8:4].[#6:5]-[#6:6]=[#6:7])>>[#6:3]=[#6:2]-[#6:1]-[#6:7]-[#6:6]=[#6:5].[#8:4],['rule0955']
579,[#6:1]-[#8:2].[#7:3]=[#6:4]1-[#6:5]-[#7:6]=[#6:7]-[#7:8]=[#6:9]-1.[#8:10]>>[#6:1].[#7:3]-[#6:4]1:[#6:5]:[#7:6]:[#6:7]:[#7:8]:[#6:9]:1.[#8:10]=[#8:2],['rule1155']
580,[#6:1]-[#6:2]-[#6:3]-[#6:4]-[#6:5]-[#6:6]-[#8:7]>>([#6:1]=[#6:2].[#6:3]=[#6:4].[#6:5]=[#6:6]).[#8:7],['rule1128']
581,[#6:1]=[#6:2]-[#8:3]-[#15:4]-[#8:5]>>[#8:5]=[#6:2]-[#6:1]-[#15:4]-[#8:3],['rule0808']
582,[#8:1]=[#6:2]-[#6:3]=[#6:4]-[#6:5]=[#6:6]-[#6:7]=[#8:8]>>[#6:2]1:[#6:3]:[#6:4]:[#6:5]:[#6:6]:[#6:7]:1.[#8:1]=[#8:8],['rule0054']
583,[#6:1]-[#6:2]=[#8:3].[#6:4]=[#8:5]>>[#6:1]=[#6:2]-[#6:4]-[#8:5]-[#8:3],['rule0474']
584,[#6:1]1:[#6:2]:[#6:3]:[#6:4]:[#7+:5]:[#6:6]:1.[#8:7]-[#6:8]1-[#6:9]=[#6:10]-[#6:11]=[#6:12]-[#6:13]-1-[#8:14]>>[#6:10]1:[#6:11]:[#6:12]:[#6:13]:[#6:8]:[#6:9]:1.[#6:1]1=[#6:6]-[#7+0:5]-[#6:4]=[#6:3]-[#6:2]-1.[#8:14]=[#8:7],['rule0103']
585,[#6:1]-[#7:2]=[#6:3]=[#16:4].[#8:5]>>[#6:1]-[#6:3](-[#16:4])=[#7:2]-[#8:5],['rule0506']
586,[#6:1]-[#6:2].[#6:3]1:[#6:4]:[#6:5]:[#6:6]:[#7+:7]:[#6:8]:1.[#8:9].[#8:10]>>([#6:1].[#6:2]).[#6:3]1=[#6:8]-[#7+0:7]-[#6:6]=[#6:5]-[#6:4]-1.[#8:10]=[#8:9],['rule0899']
587,[#6:1]-[#7:2].[#8:3]>>[#6:1]-[#8:3].[#7:2],"['rule0013', 'rule0056', 'rule0099', 'rule0122', 'rule0162', 'rule0195', 'rule0430']"
588,[#6:1].[#6:2]-[#16+:3]>>[#16+0:3].[#6:1]-[#6:2],"['rule0043', 'rule0843']"
589,[#6:1]-[#6:2]=[#8:3].[#7:4].[#8:5]-[#16:6]>>[#7:4]-[#6:2]-[#6:1]-[#16:6]=[#8:5].[#8:3],['rule1177']
590,[#6:1]#[#7+:2].[#8:3]>>[#7+0:2]-[#6:1]=[#8:3],['rule1033']
591,[#8:1]=[#16:2]-[#6:3]-[#6:4]-[#8:5]>>[#6:3]-[#6:4]=[#8:5].[#8:1]-[#16:2],['rule1122']
592,[#8:1]-[#16:2].[#8:3]-[#16:4]>>[#8:1].[#8:3]=[#16:4]-[#16:2],['rule0366']
593,([#6:1].[#6:2]=[#8:3]).[#17:4].[#7:5]>>([#6:1]-[#17:4].[#6:2]-[#7:5]).[#8:3],['rule0726']
594,[#6:1]-[#16+:2].[#6:3]-[#16+:4].[#7:5]>>[#16+0:2].[#16+0:4].[#6:1]-[#7:5]-[#6:3],['rule0228']
595,[#17:1].[#6:2]=[#8:3]>>[#8:3]-[#6:2]-[#17:1],['rule0912']
596,([#6:1]=[#6:2].[#8:3]-[#7:4]=[#6:5]-[#16:6])>>([#6:5]#[#7:4].[#6:1]1-[#6:2]-[#16:6]-1).[#8:3],['rule0950']
597,[#6:1]=[#6:2].[#8:3].[#8:4]=[#6:5]-[#6:6]=[#8:7]>>[#6:1]1-[#6:2]-[#8:3]-1.[#8:4]-[#6:5]=[#6:6]-[#8:7],['rule0964']
598,[#7:1]=[#6:2]-[#16:3].[#8:4]>>[#16:3].[#6:2]=[#7+:1]-[#8:4],['rule0261']
599,[#6:1]-[#53:2].[#6:3]1=[#6:4]-[#7:5]-[#6:6]=[#6:7]-[#6:8]-1>>[#53:2].[#6:1].[#6:3]1:[#6:8]:[#6:7]:[#6:6]:[#7+:5]:[#6:4]:1,['rule0840']
600,[#35:1].[#6:2]-[#16:3]>>[#16:3].[#6:2]-[#35:1],['rule0979']
601,([#6:1]=[#6:2].[#6:3]=[#6:4].[#6:5]=[#6:6]-[#6:7])>>[#6:1]-[#6:2]-[#6:3]-[#6:4]-[#6:5]-[#6:6]=[#6:7],['rule0564']
602,[#6:1]-[#6:2]1-[#6:3]-[#6:4]-1-[#6:5]=[#6:6].[#8:7]>>([#6:1]=[#6:2].[#6:6]-[#6:5]=[#6:4]-[#6:3]-[#8:7]),['rule0318']
603,([#8:1].[#8:2]-[#15:3])>>[#8:2].[#8:1]-[#15:3],"['rule0549', 'rule0569']"
604,[#6:1]-[#6:2].[#6:3]1=[#6:4]-[#7:5]-[#6:6]=[#6:7]-[#6:8]-1.[#8:9]=[#8:10]>>[#6:1]-[#8:10]-[#6:2].[#6:3]1:[#6:8]:[#6:7]:[#6:6]:[#7+:5]:[#6:4]:1.[#8:9],['rule0083']
605,([#6:1].[#6:2]-[#6:3](=[#8:4])-[#6:5]=[#8:6]).[#16:7]>>[#6:1]-[#8:4]-[#6:3](-[#6:5]-[#8:6])-[#6:2]-[#16:7],['rule1099']
606,[#6:1]1:[#6:2]:[#6:3]:[#6:4]:[#6:5]:[#6:6]:1.[#6:7]=[#8:8].[#8:9]>>[#8:8]-[#6:7]-[#6:1]1-[#6:2]=[#6:3]-[#6:4](-[#8:9])-[#6:5]=[#6:6]-1,['rule0773']
607,[#6:1]-[#8:2].[#8:3].[#8:4]-[#15:5]>>[#6:1]-[#8:4].[#8:2].[#8:3]-[#15:5],['rule0846']
608,([#6:1]-[#8:2].[#6:3]-[#8:4])>>([#6:1].[#8:2].[#6:3]=[#8:4]),['rule0168']
609,[#8:1]-[#6:2]1:[#6:3]:[#6:4]:[#6:5]:[#6:6]:[#6:7]:1-[#8:8].[#8:9]-[#8:10]>>[#8:10].[#8:9].[#8:1]=[#6:2]1-[#6:3]=[#6:4]-[#6:5]=[#6:6]-[#6:7]-1=[#8:8],['rule0896']
610,([#8:1].[#6:2]=[#6:3]).[#6:4]1=[#6:5]-[#7:6]-[#6:7]=[#6:8]-[#6:9]-1.[#8:10]=[#8:11]>>[#6:4]1:[#6:9]:[#6:8]:[#6:7]:[#7+:6]:[#6:5]:1.[#8:10].[#8:11]-[#6:2]-[#6:3]-[#8:1],['rule0821']
611,[#8:1]=[#16:2]-[#8:3]>>[#16:2].[#8:1]=[#8:3],['rule0400']
612,[#6:1].[#8:2]=[#8:3]>>[#6:1]-[#8:2]-[#8:3],['rule0538']
613,[#6:1]1:[#6:2]:[#6:3]:[#6:4]:[#7+:5]:[#6:6]:1.[#8:7].[#8:8]=[#16:9]>>[#16:9].[#6:1]1=[#6:6]-[#7+0:5]-[#6:4]=[#6:3]-[#6:2]-1.[#8:7]=[#8:8],['rule0213']
614,[#6:1]=[#8:2].[#8:3]-[#6:4]1:[#6:5]:[#6:6]:[#6:7](-[#8:8]):[#6:9]:[#6:10]:1>>[#6:1]-[#8:2].[#8:3]=[#6:4]1-[#6:10]=[#6:9]-[#6:7](=[#8:8])-[#6:6]:[#6:5]-1,['rule0355']
615,([#8:1].[#6:2]=[#6:3]-[#6:4]).[#6:5]1=[#6:6]-[#7:7]-[#6:8]=[#6:9]-[#6:10]-1.[#8:11]=[#8:12]>>[#6:5]1:[#6:10]:[#6:9]:[#6:8]:[#7+:7]:[#6:6]:1.[#6:4]=[#6:3]-[#6:2]-[#8:1].[#8:11].[#8:12],['rule0533']
616,[#6:1]-[#6:2]-[#16:3].[#8:4]=[#8:5]>>[#6:1]=[#6:2].[#8:4]=[#16:3]-[#8:5],['rule0662']
617,[#6:1]-[#6:2]=[#8:3].[#6:4]1=[#6:5]-[#7:6]-[#6:7]=[#6:8]-[#6:9]-1.[#7:10]>>[#6:2]-[#6:1]-[#7:10].[#6:4]1:[#6:9]:[#6:8]:[#6:7]:[#7+:6]:[#6:5]:1.[#8:3],['rule1011']
618,[#6:1]1-[#6:2]-[#6:3]-[#6:4]-[#6:5]-[#8:6]-1.[#8:7]>>([#6:1]=[#6:2].[#6:5]=[#6:4]-[#6:3]-[#8:7]).[#8:6],['rule1139']
619,[#6:1]1=[#6:2]-[#7:3]-[#6:4]=[#6:5]-[#6:6]-1.[#8:7]-[#6:8]1:[#6:9]:[#6:10]:[#6:11]:[#6:12]:[#6:13]:1>>[#6:1]1:[#6:6]:[#6:5]:[#6:4]:[#7+:3]:[#6:2]:1.[#8:7]=[#6:8]1-[#6:13]:[#6:12]-[#6:11]-[#6:10]-[#6:9]-1,['rule0680']
620,[#6:1]1:[#6:2]-[#7:3]-[#6:4]:[#6:5]-[#7:6]-1.[#6:7]1:[#6:8]:[#6:9]:[#7:10]:[#6:11]:[#7:12]:1.[#8:13]=[#8:14]>>[#6:1]1:[#7:6]:[#6:5]:[#6:4]:[#7:3]:[#6:2]-1.[#7:10]-[#6:11]-[#7:12]-[#6:7]=[#6:8]-[#6:9]-[#8:13]-[#8:14],['rule0874']
621,[#16:1].[#8:2]-[#8:3]>>[#8:2].[#8:3]-[#16:1],['rule1174']
622,[#6:1]-[#6:2]-[#6:3]-[#6:4]-[#6:5]-[#6:6]=[#6:7].[#8:8]>>([#6:1].[#6:2]=[#6:3]-[#6:4]-[#8:8].[#6:5]=[#6:6]-[#6:7]),['rule0616']
623,[#8:1].[#8:2]-[#16:3]>>[#8:2].[#8:1]-[#16:3],"['rule0047', 'rule0048', 'rule0127', 'rule0128']"
624,[#6:1]=[#6:2]-[#6:3]1-[#6:4]-[#6:5]-[#6:6]-1.[#8:7]>>([#6:4]=[#6:5].[#6:1]-[#6:2]=[#6:3]-[#6:6]-[#8:7]),['rule0363']
625,([#8:1].[#6:2]=[#8:3]).[#8:4]=[#6:5]-[#6:6]-[#6:7]-[#8:8]>>[#6:7]=[#8:8].[#8:1]-[#6:5](-[#8:4])-[#6:6]-[#6:2]-[#8:3],['rule0591']
626,[#6:1]=[#6:2].[#8:3].[#8:4]-[#15:5]>>[#6:1]-[#6:2]-[#8:4].[#8:3]-[#15:5],['rule0453']
627,[#7:1]-[#6:2]-[#6:3]-[#16:4]=[#8:5].[#8:6]>>[#6:3]-[#6:2]=[#8:6].[#7:1].[#8:5]-[#16:4],['rule1178']
628,[#6:1]-[#16:2].[#6:3]1=[#6:4]-[#7:5]-[#6:6]=[#6:7]-[#6:8]-1.[#8:9]=[#8:10]>>[#16:2].[#6:3]1:[#6:8]:[#6:7]:[#6:6]:[#7+:5]:[#6:4]:1.[#6:1]=[#8:10].[#8:9],['rule1206']
629,([#6:1].[#6:2]-[#8:3]).[#6:4]=[#8:5]>>[#6:1]-[#6:4]-[#8:5]-[#6:2].[#8:3],['rule1196']
630,[#6:1]-[#16+:2].[#6:3]=[#8:4].[#7:5]>>[#16+0:2].[#6:1]-[#8:4]-[#6:3]-[#7:5],['rule0905']
631,[#6:1]-[#9:2].[#8:3]>>[#6:1]-[#8:3].[#9:2],['rule1126']
632,[#6:1]-[#6:2]-[#7:3].[#6:4]1:[#6:5]:[#6:6]:[#6:7]:[#7+:8]:[#6:9]:1.[#8:10]>>[#6:2]-[#6:1]=[#8:10].[#6:4]1=[#6:9]-[#7+0:8]-[#6:7]=[#6:6]-[#6:5]-1.[#7:3],['rule1012']
633,[#6:1]-[#6:2]-[#6:3](-[#6:4]-[#6:5])-[#6:6]=[#6:7].[#8:8]>>([#6:1].[#6:4]=[#6:5].[#6:7]-[#6:6]=[#6:3]-[#6:2]-[#8:8]),['rule0971']
634,[#6:1]-[#7:2].[#8:3]=[#6:4]1-[#6:5]=[#6:6]-[#6:7](=[#8:8])-[#6:9]=[#6:10]-1>>[#6:1]=[#7:2].[#8:3]-[#6:4]1:[#6:10]:[#6:9]:[#6:7](-[#8:8]):[#6:6]:[#6:5]:1,['rule0833']
635,[#6:1]-[#16:2]=[#8:3].[#6:4]-[#6:5]-[#8:6].[#8:7]=[#8:8]>>[#6:4]-[#8:7].[#6:1]=[#8:8].[#6:5]=[#8:6].[#8:3]-[#16:2],['rule1212']
636,[#6:1]-[#6:2]=[#6:3].[#6:4]1:[#6:5]:[#6:6]:[#6:7]:[#7+:8]:[#6:9]:1.[#8:10]>>[#6:4]1=[#6:9]-[#7+0:8]-[#6:7]=[#6:6]-[#6:5]-1.[#6:1]=[#6:2]-[#6:3]-[#8:10],['rule0877']
637,[#8:1].[#8:2]-[#15:3]>>[#8:2].[#8:1]-[#15:3],"['rule0014', 'rule0015', 'rule0016', 'rule0017', 'rule0029', 'rule0036', 'rule0037', 'rule0124', 'rule0125', 'rule0215', 'rule0216', 'rule0472', 'rule0473', 'rule0767', 'rule0768', 'rule1221', 'rule1222']"
638,[#6:1]1:[#6:2]:[#6:3]:[#6:4]:[#7+:5]:[#6:6]:1.[#6:7]=[#8:8].[#7:9].[#8:10]>>[#6:7]-[#7:9].[#6:1]1=[#6:6]-[#7+0:5]-[#6:4]=[#6:3]-[#6:2]-1.[#8:10]=[#8:8],['rule0225']
639,([#7:1].[#6:2]-[#7:3])>>[#6:2]-[#7:1].[#7:3],['rule0803']
640,[#6:1]-[#8:2].[#7:3]=[#6:4]1-[#6:5]=[#6:6]-[#6:7](=[#8:8])-[#6:9]=[#6:10]-1>>[#6:1]=[#8:2].[#7:3]-[#6:4]1:[#6:10]:[#6:9]:[#6:7](-[#8:8]):[#6:6]:[#6:5]:1,['rule0379']
641,([#6:1]#[#7:2].[#6:3]1-[#6:4]-[#16:5]-1).[#8:6]>>([#6:3]=[#6:4].[#8:6]-[#7:2]=[#6:1]-[#16:5]),['rule0949']
642,([#8:1].[#8:2]=[#6:3]-[#6:4]=[#8:5]).[#8:6]>>[#8:1]-[#6:3](-[#8:2])-[#6:4](-[#8:5])-[#8:6],['rule0868']
643,[#6:1]-[#8:2].[#8:3].[#8:4]=[#8:5]>>([#8:2].[#6:1]=[#8:3]).[#8:4]-[#8:5],['rule0587']
644,[#6:1]=[#6:2]-[#6:3]=[#6:4]-[#8:5].[#8:6]>>[#6:1]-[#6:2](-[#8:6])-[#6:3]-[#6:4]=[#8:5],['rule0615']
645,[#6:1]-[#6:2]1-[#6:3]-[#6:4](-[#6:5])-[#6:6]-1-[#6:7]-[#6:8].[#8:9]>>([#6:1]-[#6:4]-[#6:6]-[#6:2]=[#6:3].[#6:7]=[#6:8].[#6:5]-[#8:9]),['rule0665']
646,[#8:1]-[#6:2]-[#15:3]>>[#15:3].[#6:2]=[#8:1],['rule0829']
647,[#6:1]=[#6:2].[#8:3]>>[#6:1].[#6:2]=[#8:3],['rule0210']
648,[#8:1].[#9:2]-[#15:3]>>[#8:1]-[#15:3].[#9:2],['rule1063']
649,[#6:1]-[#6:2].[#8:3]>>([#6:1].[#6:2]-[#8:3]),"['rule0246', 'rule0415']"
650,[#6:1]1=[#6:2]-[#7:3]-[#6:4]=[#6:5]-[#6:6]-1.[#8:7]-[#8:8]>>[#6:1]1:[#6:6]:[#6:5]:[#6:4]:[#7+:3]:[#6:2]:1.[#8:7].[#8:8],['rule0411']
651,[#6:1]-[#6:2]-[#8:3].[#6:4]-[#7:5].[#8:6]=[#8:7]>>[#6:1]-[#8:6].[#6:2]=[#8:3].[#6:4]=[#8:7].[#7:5],['rule0381']
652,([#6:1].[#6:2]=[#8:3]).[#6:4]1=[#6:5]-[#7:6]-[#6:7]=[#6:8]-[#6:9]-1>>([#6:2].[#6:1]-[#8:3]).[#6:4]1:[#6:9]:[#6:8]:[#6:7]:[#7+:6]:[#6:5]:1,['rule0753']
653,[#6:1]1:[#6:2]:[#6:3]:[#6:4]:[#7+:5]:[#6:6]:1.[#7:7]-[#6:8]1-[#7:9]-[#6:10]:[#6:11]-[#6:12]-1-[#8:13].[#8:14]>>([#7:7].[#6:11]1:[#6:12]:[#6:8]:[#7:9]:[#6:10]:1).[#6:1]1=[#6:6]-[#7+0:5]-[#6:4]=[#6:3]-[#6:2]-1.[#8:13]=[#8:14],['rule0920']
654,[#6:1]-[#7:2].[#6:3]1=[#6:4]-[#7:5]-[#6:6]=[#6:7]-[#6:8]-1>>[#6:1].[#6:3]1:[#6:8]:[#6:7]:[#6:6]:[#7+:5]:[#6:4]:1.[#7:2],['rule0562']
655,[#6:1]-[#16:2].[#6:3]-[#6:4]-[#8:5]>>[#16:2].[#6:1]-[#6:3].[#6:4]=[#8:5],"['rule0116', 'rule1118']"
656,[#6:1].[#6:2]1:[#6:3]-[#7:4]-[#6:5]:[#6:6]-[#7:7]-1.[#8:8]=[#8:9]>>[#6:1]-[#8:8].[#6:2]1:[#7:7]:[#6:6]:[#6:5]:[#7:4]:[#6:3]-1.[#8:9],['rule0218']
657,[#6:1]-[#6:2].[#6:3]1:[#7:4]:[#6:5]:[#6:6]:[#7:7]:[#6:8]-1>>[#6:3]1:[#6:8]-[#7:7]-[#6:6]:[#6:5]-[#7:4]-1.[#6:1]=[#6:2],['rule0288']
658,[#6:1]-[#6:2]-[#6:3]>>([#6:1].[#6:2]=[#6:3]),['rule0185']
659,([#6:1].[#6:2]=[#8:3])>>([#6:2].[#6:1]=[#8:3]),['rule0482']
660,[#17:1].[#6:2]1:[#6:3]:[#6:4]:[#6:5]:[#6:6]:[#6:7]:1>>[#17:1]-[#6:2]1-[#6:3]=[#6:4]-[#6:5]-[#6:6]=[#6:7]-1,['rule0795']
661,([#8:1].[#6:2]=[#8:3]).[#8:4]-[#15:5]>>[#8:4].[#8:1]-[#6:2]-[#8:3]-[#15:5],['rule0849']
662,[#7:1]-[#6:2]-[#7:3].[#8:4].[#8:5]-[#15:6]>>([#7:1].[#7:3]).[#6:2]=[#8:5].[#8:4]-[#15:6],['rule1058']
663,[#6:1]-[#6:2].[#6:3]1:[#6:4]:[#6:5]:[#6:6]:[#7+:7]:[#6:8]:1>>[#6:3]1=[#6:8]-[#7+0:7]-[#6:6]=[#6:5]-[#6:4]-1.[#6:1]=[#6:2],['rule0018']
664,[#6:1]-[#7:2].[#6:3]1:[#6:4]-[#7:5]-[#6:6]:[#6:7]-[#7:8]-1.[#8:9]=[#8:10]>>[#6:3]1:[#7:8]:[#6:7]:[#6:6]:[#7:5]:[#6:4]-1.[#6:1]=[#8:10].[#7:2].[#8:9],['rule0649']
665,[#6:1]-[#7:2].[#6:3]1=[#6:4]-[#7:5]-[#6:6]=[#6:7]-[#6:8]-1>>([#6:1].[#7:2]).[#6:3]1:[#6:8]:[#6:7]:[#6:6]:[#7+:5]:[#6:4]:1,['rule0700']
666,[#6:1]-[#6:2]-[#8:3].[#8:4].[#8:5]=[#6:6]1-[#6:7]=[#6:8]-[#6:9](=[#8:10])-[#6:11]=[#6:12]-1>>[#6:1]-[#8:4].[#6:2]=[#8:3].[#8:10]-[#6:9]1:[#6:11]:[#6:12]:[#6:6](-[#8:5]):[#6:7]:[#6:8]:1,['rule1116']
